event_id,event_type,location,user_id,ticket_purchased
732,Concert,Los Angeles,mooresteven,1
733,Concert,Los Angeles,hoshannon,1
734,Concert,Chicago,hutchinsondonald,0
735,Conference,New York,brian59,1
736,Theater,San Francisco,stevensoncaitlin,0
737,Theater,New York,yyoung,0
738,Conference,Chicago,ryanking,0
739,Conference,New York,andrew78,0
740,Concert,Los Angeles,zhart,0
741,Conference,New York,troy42,1
742,Concert,Chicago,erin33,1
743,Conference,San Francisco,drodriguez,1
744,Conference,New York,scarlson,1
745,Conference,San Francisco,broberts,0
746,Theater,Los Angeles,cgarcia,0
747,Theater,San Francisco,ffrank,0
748,Theater,New York,jeffery14,1
749,Concert,New York,sean54,0
750,Concert,New York,webstermelanie,1
751,Conference,San Francisco,graypaula,1
752,Conference,Chicago,oallen,1
753,Theater,New York,ryan50,1
754,Theater,San Francisco,lisabrown,1
755,Concert,Los Angeles,lrogers,1
756,Concert,New York,daniel12,0
757,Theater,New York,rubenmedina,0
758,Concert,San Francisco,benjaminroy,0
759,Conference,New York,smithwendy,0
760,Theater,Chicago,ywilliams,1
761,Concert,San Francisco,donaldhenson,0
762,Concert,New York,qlambert,1
763,Conference,New York,williamsbrandon,0
764,Concert,Chicago,annewilson,0
765,Concert,San Francisco,josephsmith,1
766,Concert,New York,jacob52,1
767,Conference,Chicago,jeff58,1
768,Concert,Chicago,kevindavidson,1
769,Conference,San Francisco,hawkinsmorgan,1
770,Theater,San Francisco,devon58,0
771,Conference,Los Angeles,fordnicole,0
772,Theater,Los Angeles,david91,1
773,Conference,Los Angeles,zwalker,0
774,Concert,Chicago,meganmorrison,1
775,Theater,New York,eatonrobert,1
776,Conference,New York,timothy15,0
777,Theater,New York,tracy69,1
778,Conference,Chicago,mcclurecorey,1
779,Concert,Los Angeles,destinygibson,0
780,Theater,New York,sarahsullivan,1
781,Theater,San Francisco,kristinastokes,0
782,Concert,San Francisco,scottjamie,1
783,Theater,Chicago,james99,0
784,Theater,San Francisco,lyoung,0
785,Concert,San Francisco,nguyenbrian,1
786,Theater,Los Angeles,zamorajonathon,0
787,Conference,San Francisco,jenniferskinner,1
788,Conference,Los Angeles,jrichards,1
789,Concert,Chicago,cvelez,1
790,Concert,Chicago,fishercarol,0
791,Conference,Chicago,robert95,0
792,Conference,Los Angeles,elizabethnichols,0
793,Theater,San Francisco,emily21,1
794,Concert,New York,campbelljustin,1
795,Theater,New York,reginaldflores,0
796,Conference,New York,williammcintosh,0
797,Conference,New York,kbarnes,1
798,Theater,New York,steven46,0
799,Concert,Chicago,patricia85,0
800,Theater,Chicago,ricky83,0
801,Theater,Chicago,sgonzalez,1
802,Theater,Chicago,jimmy13,0
803,Concert,Chicago,kevin60,0
804,Conference,Los Angeles,jallen,1
805,Theater,Chicago,dominiquemeyer,1
806,Conference,Chicago,thomaslinda,0
807,Conference,Los Angeles,librandon,0
808,Concert,Chicago,charles46,1
809,Concert,New York,gibsondonald,0
810,Conference,Chicago,sandra54,0
811,Conference,New York,rebeccabarnett,1
812,Conference,New York,jeanvilla,0
813,Theater,Los Angeles,ellislinda,0
814,Conference,San Francisco,dianejones,0
815,Theater,New York,garyneal,0
816,Conference,New York,nunezjacob,1
817,Conference,New York,stephanieschaefer,0
818,Theater,Los Angeles,hatkinson,1
819,Concert,Los Angeles,qkramer,0
820,Theater,Chicago,rmckenzie,1
821,Concert,Los Angeles,nphillips,1
822,Theater,Los Angeles,mcgeebeverly,1
823,Conference,Los Angeles,bsteele,1
824,Concert,Chicago,smejia,1
825,Concert,New York,davismelanie,1
826,Concert,San Francisco,ymiller,0
827,Conference,New York,reevesedward,1
828,Theater,Los Angeles,johnsonchristina,0
829,Theater,Chicago,fallen,1
830,Concert,San Francisco,ayersashley,1
831,Theater,San Francisco,rebecca14,0
832,Conference,Chicago,kayla85,1
833,Theater,New York,webbjoshua,0
834,Theater,Chicago,robin59,0
835,Theater,San Francisco,robertsrebecca,1
836,Theater,Los Angeles,catherine84,0
837,Concert,Chicago,dmercer,0
838,Conference,San Francisco,lmunoz,1
839,Conference,New York,yflores,0
840,Concert,Chicago,emily39,0
841,Conference,New York,gjones,0
842,Conference,New York,tinawhite,1
843,Theater,San Francisco,anitabooth,1
844,Theater,Los Angeles,dmorton,0
845,Conference,New York,alexander89,1
846,Theater,New York,kcook,0
847,Concert,Los Angeles,twright,1
848,Conference,Los Angeles,jenniferwalker,0
849,Concert,Chicago,krichard,0
850,Concert,San Francisco,xrobbins,1
851,Conference,Chicago,mbenitez,1
852,Concert,Los Angeles,sreyes,1
853,Conference,Los Angeles,ayerstroy,0
854,Concert,New York,tamara41,1
855,Conference,San Francisco,michaelgibson,0
856,Conference,Los Angeles,william52,0
857,Conference,Chicago,yangdaniel,0
858,Conference,New York,mcconnellryan,1
859,Conference,San Francisco,wardstephen,0
860,Theater,San Francisco,gcortez,0
861,Conference,Los Angeles,paul17,1
862,Concert,San Francisco,fbrown,0
863,Theater,New York,paul14,1
864,Conference,Chicago,josephdiane,0
865,Concert,San Francisco,vlee,0
866,Conference,San Francisco,michael35,1
867,Conference,Chicago,marythomas,0
868,Conference,San Francisco,jenniferpierce,1
869,Concert,San Francisco,valeriejones,0
870,Concert,Chicago,amber14,1
871,Theater,New York,scox,1
872,Concert,Chicago,elizabethholmes,0
873,Theater,Los Angeles,kchandler,1
874,Concert,New York,harriseric,1
875,Theater,San Francisco,butlerjessica,1
876,Theater,Chicago,mcmillanstephanie,1
877,Conference,Chicago,dawn59,0
878,Theater,New York,kevincooke,1
879,Conference,San Francisco,keith78,1
880,Concert,San Francisco,brittanywalker,0
881,Conference,San Francisco,stephenowens,0
882,Conference,Los Angeles,yramos,1
883,Theater,Chicago,anthony26,0
884,Theater,Los Angeles,paynebrianna,1
885,Theater,Chicago,zfowler,0
886,Concert,New York,meagankramer,1
887,Conference,Chicago,benjamin39,1
888,Theater,New York,jennifersutton,0
889,Conference,Chicago,alicia81,0
890,Concert,San Francisco,robert15,0
891,Concert,Chicago,ronnie95,0
892,Theater,Los Angeles,dana44,1
893,Conference,San Francisco,aprildavis,1
894,Conference,Chicago,karenjames,0
895,Theater,Chicago,angelagomez,1
896,Concert,Los Angeles,rvargas,0
897,Concert,Los Angeles,jeffjones,1
898,Concert,Los Angeles,johnchen,0
899,Theater,New York,qsweeney,0
900,Theater,San Francisco,bailey54,0
901,Theater,Chicago,morrismatthew,0
902,Theater,New York,qryan,0
903,Concert,New York,jenniferburke,1
904,Concert,San Francisco,lwilkins,1
905,Conference,New York,robertnewton,1
906,Theater,Los Angeles,pwright,1
907,Concert,Chicago,qanderson,1
908,Conference,New York,harrisbrandon,1
909,Conference,San Francisco,watkinson,1
910,Concert,Los Angeles,emilyyang,1
911,Conference,Chicago,cvega,1
912,Conference,San Francisco,parker80,1
913,Theater,Chicago,kelsey13,1
914,Theater,Los Angeles,xrichards,1
915,Conference,Chicago,butlerlisa,0
916,Conference,Los Angeles,rogerstammy,0
917,Theater,San Francisco,evanssamuel,0
918,Conference,New York,veronica38,1
919,Conference,Los Angeles,lisastone,0
920,Conference,Los Angeles,johnortiz,0
921,Concert,New York,danielsmary,1
922,Theater,Chicago,kristenrivera,0
923,Theater,Chicago,nwilliams,0
924,Theater,Los Angeles,grahamalison,1
925,Conference,San Francisco,jose30,0
926,Theater,Los Angeles,wilsonrandall,0
927,Theater,San Francisco,melissamyers,1
928,Theater,Chicago,howardtimothy,0
929,Concert,San Francisco,amy25,0
930,Concert,Los Angeles,rogertaylor,1
931,Conference,Los Angeles,jacksonjonathan,1
932,Theater,Chicago,darrell00,0
933,Concert,Chicago,daniellemartinez,0
934,Theater,New York,cphillips,0
935,Concert,Chicago,fsmith,0
936,Conference,Chicago,mcolon,0
937,Concert,San Francisco,martinjose,1
938,Concert,Chicago,janetturner,0
939,Conference,New York,lhendricks,0
940,Theater,Chicago,carolyn57,0
941,Concert,New York,diazbrian,0
942,Concert,San Francisco,nfreeman,1
943,Conference,Los Angeles,zmartinez,1
944,Theater,Chicago,emilyoneal,1
945,Concert,Los Angeles,zdavis,1
946,Concert,Los Angeles,dawn51,0
947,Theater,San Francisco,osbornstacey,0
948,Concert,Chicago,leahbrown,0
949,Theater,San Francisco,jeanette40,1
950,Concert,New York,fdalton,0
951,Conference,San Francisco,testrada,0
952,Theater,Chicago,lauren23,0
953,Concert,San Francisco,katherinewatts,1
954,Theater,Los Angeles,bergmichelle,1
955,Concert,New York,odixon,1
956,Concert,Chicago,qsimmons,0
957,Conference,San Francisco,stephen22,1
958,Concert,Los Angeles,hbrown,0
959,Conference,San Francisco,arellanobryan,1
960,Concert,San Francisco,cobbtravis,0
961,Concert,Chicago,toddphelps,1
962,Conference,Chicago,berrypamela,1
963,Concert,San Francisco,richard06,0
964,Concert,San Francisco,bauermeredith,1
965,Conference,Chicago,hubbardrichard,0
966,Concert,New York,paula21,1
967,Concert,Chicago,vbishop,0
968,Theater,Los Angeles,dawn66,1
969,Conference,San Francisco,jonescrystal,1
970,Conference,New York,lisa06,1
971,Concert,Los Angeles,lisa51,0
972,Theater,New York,wpena,1
973,Conference,Chicago,martinezdonald,1
974,Conference,San Francisco,tscott,1
975,Conference,Chicago,lopezcrystal,1
976,Concert,Los Angeles,tylerstout,1
977,Conference,New York,scott94,1
978,Conference,Chicago,christopherlewis,0
979,Conference,Los Angeles,jesuscraig,0
980,Theater,New York,susan51,1
981,Theater,Chicago,debra98,1
982,Theater,Chicago,mcclureleah,0
983,Theater,San Francisco,cartertodd,0
984,Conference,Chicago,farmerjames,0
985,Theater,Chicago,blakefischer,0
986,Concert,Chicago,elizabethparsons,1
987,Theater,Chicago,denise24,1
988,Concert,San Francisco,khutchinson,1
989,Concert,Chicago,vramirez,0
990,Conference,San Francisco,kristen89,1
991,Theater,New York,stewartpriscilla,1
992,Theater,Los Angeles,brian67,0
993,Conference,New York,elizabethrussell,1
994,Concert,Chicago,ryan14,0
995,Conference,Los Angeles,martinjennifer,1
996,Concert,San Francisco,johnbrown,0
997,Theater,San Francisco,johnsonjoseph,1
998,Theater,Los Angeles,gutierrezwayne,0
999,Conference,San Francisco,stephanietrujillo,0
1000,Theater,Chicago,xjones,0
1001,Conference,New York,mcculloughdeanna,1
1002,Conference,New York,kpage,1
1003,Concert,Los Angeles,melissachristensen,0
1004,Conference,San Francisco,uhowell,1
1005,Concert,Los Angeles,conradkristina,0
1006,Concert,New York,janicegarcia,0
1007,Theater,San Francisco,sean24,1
1008,Theater,Chicago,cynthiarichardson,0
1009,Theater,Chicago,williamthompson,1
1010,Theater,New York,jose44,0
1011,Conference,Chicago,stephen02,0
1012,Concert,New York,gloria41,0
1013,Conference,San Francisco,rjones,1
1014,Theater,San Francisco,angelaallen,1
1015,Theater,Los Angeles,tracy28,0
1016,Theater,San Francisco,kennethtaylor,1
1017,Concert,Chicago,alexander09,0
1018,Theater,New York,crystalmaynard,1
1019,Theater,Chicago,emartin,0
1020,Theater,Chicago,nancybrown,1
1021,Concert,San Francisco,rkelley,0
1022,Conference,New York,robinhamilton,1
1023,Theater,Los Angeles,morgan38,0
1024,Conference,Los Angeles,bonnie52,0
1025,Conference,San Francisco,ytorres,1
1026,Concert,San Francisco,robert72,1
1027,Conference,Chicago,laurenscott,0
1028,Theater,New York,tonyasmith,0
1029,Theater,Chicago,caseyshelby,1
1030,Theater,Chicago,jennifer28,0
1031,Concert,San Francisco,stevenrichards,0
1032,Conference,Chicago,holly05,0
1033,Concert,New York,hannahcabrera,1
1034,Concert,San Francisco,pattersonbrenda,0
1035,Concert,Chicago,mjames,1
1036,Concert,New York,pjones,0
1037,Theater,New York,reeserobert,1
1038,Theater,New York,aaronclark,1
1039,Concert,Los Angeles,maryshea,0
1040,Conference,New York,atkinsonlarry,1
1041,Concert,New York,hector70,1
1042,Theater,Los Angeles,markfernandez,0
1043,Conference,San Francisco,ashley12,1
1044,Concert,San Francisco,matthewweiss,0
1045,Theater,San Francisco,clarkekaren,0
1046,Concert,San Francisco,michael23,0
1047,Concert,Los Angeles,sandracortez,0
1048,Theater,New York,melinda90,0
1049,Conference,Chicago,christinawinters,0
1050,Theater,Los Angeles,ecampbell,1
1051,Concert,Chicago,michellesutton,1
1052,Concert,Los Angeles,cchristensen,0
1053,Theater,Los Angeles,johnsonpeter,1
1054,Concert,Los Angeles,pchapman,1
1055,Theater,Los Angeles,hannahjordan,0
1056,Theater,New York,patrickmartinez,1
1057,Concert,Chicago,watkinstara,1
1058,Theater,Los Angeles,jenniferhawkins,0
1059,Theater,Los Angeles,wallsjeffrey,1
1060,Conference,San Francisco,wallacecheryl,1
1061,Concert,New York,danawhite,0
1062,Conference,San Francisco,jeffery65,1
1063,Conference,Los Angeles,yhodges,1
1064,Concert,Chicago,qpowell,0
1065,Concert,New York,flynnjason,0
1066,Concert,San Francisco,derekmorris,0
1067,Concert,Chicago,ericaclark,1
1068,Theater,Chicago,zmacias,0
1069,Theater,San Francisco,hicksfelicia,0
1070,Conference,New York,lisa51,0
1071,Concert,San Francisco,colegregory,0
1072,Theater,Los Angeles,hudsonduane,1
1073,Theater,New York,olsonjeffrey,1
1074,Conference,Chicago,millerpeggy,1
1075,Theater,Chicago,cookrussell,1
1076,Conference,Chicago,elizabeth68,1
1077,Theater,San Francisco,jameserica,0
1078,Conference,New York,jonesmelissa,1
1079,Conference,Chicago,danielbrenda,1
1080,Theater,San Francisco,ssimmons,0
1081,Concert,New York,imclaughlin,0
1082,Conference,Los Angeles,norma29,0
1083,Concert,Los Angeles,orozconathan,1
1084,Theater,New York,masseyjanice,0
1085,Concert,Chicago,nathan45,1
1086,Concert,New York,kimvincent,1
1087,Concert,San Francisco,mendezangela,1
1088,Conference,San Francisco,kimberlythomas,1
1089,Conference,New York,xhaney,1
1090,Theater,Los Angeles,simpsonrebecca,1
1091,Theater,Chicago,amy70,0
1092,Theater,Chicago,mthompson,1
1093,Theater,San Francisco,lisa49,1
1094,Concert,New York,hhenderson,1
1095,Concert,New York,andrea11,0
1096,Conference,San Francisco,richardsonronnie,0
1097,Theater,Los Angeles,swalter,1
1098,Concert,Chicago,lisajones,1
1099,Concert,Chicago,don96,0
1100,Conference,Los Angeles,michaelhoffman,0
1101,Theater,San Francisco,hbuchanan,1
1102,Theater,Chicago,gomezheather,1
1103,Concert,Los Angeles,raytyler,1
1104,Theater,San Francisco,noliver,0
1105,Conference,Chicago,aprilbailey,0
1106,Theater,New York,cparrish,0
1107,Conference,Los Angeles,sconway,0
1108,Conference,San Francisco,tarajohnson,1
1109,Conference,Chicago,freemanlisa,0
1110,Concert,Chicago,elizabethcarter,0
1111,Conference,New York,kyle94,0
1112,Concert,New York,petersonjody,0
1113,Conference,Los Angeles,joel48,1
1114,Conference,San Francisco,michellemaldonado,1
1115,Concert,Chicago,kylecain,1
1116,Theater,San Francisco,isaac93,0
1117,Theater,Los Angeles,douglasevans,1
1118,Concert,New York,matthew92,1
1119,Conference,San Francisco,kharrison,1
1120,Theater,Los Angeles,pricewendy,0
1121,Concert,New York,gpeterson,0
1122,Theater,New York,taylor81,1
1123,Concert,Los Angeles,ealvarez,0
1124,Conference,Los Angeles,dodsonpamela,0
1125,Concert,Chicago,tinarice,1
1126,Theater,San Francisco,rileychad,0
1127,Theater,Los Angeles,michael78,0
1128,Theater,New York,mcneiltoni,0
1129,Concert,San Francisco,edward68,0
1130,Conference,Chicago,cescobar,1
1131,Conference,Los Angeles,wrightamber,1
1132,Concert,New York,weberjose,0
1133,Concert,New York,kylethomas,0
1134,Theater,Chicago,gregory12,1
1135,Conference,San Francisco,juanflores,0
1136,Concert,Los Angeles,kirbyryan,1
1137,Concert,New York,angelajames,1
1138,Theater,Los Angeles,uhernandez,0
1139,Concert,Chicago,gregory97,1
1140,Theater,San Francisco,lhale,0
1141,Theater,New York,lijill,0
1142,Conference,Chicago,nguyenscott,1
1143,Conference,San Francisco,amyjohnson,0
1144,Concert,Chicago,kristakhan,0
1145,Theater,New York,david26,0
1146,Concert,New York,harrischad,1
1147,Conference,Los Angeles,leethomas,0
1148,Conference,New York,rperry,0
1149,Conference,Chicago,larsonmichael,1
1150,Conference,New York,laurenware,1
1151,Conference,Los Angeles,robinmedina,0
1152,Concert,San Francisco,zwilliams,1
1153,Concert,Los Angeles,brandon44,0
1154,Conference,New York,rickyallison,0
1155,Conference,San Francisco,caitlin33,1
1156,Concert,Chicago,teresa40,1
1157,Theater,Los Angeles,rachel90,0
1158,Concert,New York,vestrada,1
1159,Conference,San Francisco,cweaver,1
1160,Theater,New York,snyderjames,0
1161,Conference,Los Angeles,jonwilliamson,0
1162,Concert,Chicago,jeremy47,1
1163,Concert,New York,nicolecardenas,0
1164,Theater,San Francisco,ngarner,0
1165,Concert,New York,annortiz,0
1166,Concert,Los Angeles,kathleen98,1
1167,Theater,New York,luis31,0
1168,Theater,Chicago,thomasalex,0
1169,Theater,New York,rmurray,0
1170,Conference,San Francisco,kellyturner,1
1171,Conference,New York,perezclaudia,1
1172,Conference,Los Angeles,kimberlyacosta,1
1173,Concert,Los Angeles,rmarquez,1
1174,Conference,San Francisco,wilsonchristian,0
1175,Conference,New York,benjamin44,0
1176,Theater,New York,jeremiah46,0
1177,Theater,Los Angeles,benjaminwright,1
1178,Concert,San Francisco,mnorton,1
1179,Conference,San Francisco,hollandthomas,0
1180,Concert,Los Angeles,uwarner,0
1181,Concert,New York,kathryn74,1
1182,Conference,San Francisco,steven12,1
1183,Theater,Chicago,marilynrogers,1
1184,Conference,Los Angeles,olandry,1
1185,Concert,San Francisco,bradfordallison,0
1186,Conference,Los Angeles,katiebean,0
1187,Conference,New York,hallalice,1
1188,Concert,Chicago,lsmith,0
1189,Conference,Chicago,warerebecca,0
1190,Concert,Chicago,hberry,1
1191,Concert,Los Angeles,valentinelinda,1
1192,Theater,Los Angeles,martinezhannah,1
1193,Conference,New York,wendy38,0
1194,Concert,New York,franciselizabeth,0
1195,Concert,New York,burnschristine,0
1196,Concert,Chicago,gina48,1
1197,Conference,Chicago,qgonzalez,1
1198,Concert,New York,joygriffith,1
1199,Conference,Chicago,newtonrandy,0
1200,Concert,San Francisco,nwolfe,1
1201,Conference,Chicago,johnsonbenjamin,1
1202,Concert,New York,eturner,0
1203,Conference,New York,robinsonmatthew,0
1204,Theater,Chicago,anthonyalvarado,0
1205,Concert,San Francisco,garrisontravis,0
1206,Concert,New York,simmonstrevor,0
1207,Theater,Chicago,tbrooks,0
1208,Conference,Los Angeles,smithsophia,1
1209,Conference,New York,mosesevan,0
1210,Conference,New York,qstewart,0
1211,Concert,Los Angeles,steven52,0
1212,Conference,Chicago,emily07,1
1213,Conference,New York,carolyndickson,0
1214,Theater,Los Angeles,holmessamantha,0
1215,Conference,Los Angeles,clinton63,1
1216,Concert,Chicago,henrydaniel,0
1217,Theater,Los Angeles,mmorse,0
1218,Concert,San Francisco,kendraduncan,0
1219,Concert,New York,loganjoshua,0
1220,Concert,New York,ofrank,1
1221,Theater,Los Angeles,wilsonrachel,1
1222,Conference,Los Angeles,williamstravis,0
1223,Concert,San Francisco,jessicaelliott,0
1224,Concert,Chicago,lauren98,0
1225,Conference,San Francisco,williamspaul,1
1226,Conference,San Francisco,dmcgee,0
